,text,emotion,sentiment
3864,brwhysonot applicabledai ericzhowell like,empty,negative
3865,happy gdawhy brother okayeep good whyoyou learn dominiinot good one loookay inspiration whyoyou many lose one bout good whyoyou help whyoyou okaynow okaynow whyoyou okaynow live fold hand medium darokay sokayin tone double examplecleave messageation marokay double examplecleave messageation marokay xeno comment okayeep fire exampleplodinot good anno domino music cominuteg ha man shryougginot good medium darokay sokayin tone,empty,negative
3866,welcome bacokay bro flexampleed bike medium darokay sokayin tone fold hand medium darokay sokayin tone raise fist medium darokay sokayin tone hyouandred point thank,empty,negative
3867,mackay dan comment lang comment bring good totally agree necokays roll good floor layoughinot good roll good floor layoughinot good roll good floor layoughinot good roll good floor layoughinot good roll good floor layoughinot good stephensonlano comment say,empty,negative
3868,brother brotherhood raise fist medium darokay sokayin tone say,empty,negative
3869,well deserve clappinot good hand medium darokay sokayin tone fold hand medium darokay sokayin tone double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay carmeloano thankshonwhy bad,empty,negative
3870,dog flexampleed bike medium darokay sokayin tone face steam nose bad,empty,negative
3871,best game dyounokayeperiod point thank blanokay think loud,empty,negative
3872,fold hand medium darokay sokayin tone crown shyoushinot good face roll good floor layoughinot good double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay think loud,empty,negative
3873,act speaokayinot good anno domino speaokayinot good anno domino speaokayinot good anno domino speaokayinot good anno domino think,empty,negative
3874,fold hand medium darokay sokayin tone double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay piano dominiipo think,empty,negative
3875,blazepizza pepperoni pizza deal good pas ordewhyoyours fun,fun,positive
3876,airplane double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay fun,fun,positive
3877,ipromisescapehool wearefamilyi love mlokaydawhy case,love,positive
3878,badaono thank thank realgrano thankshill go thank okayinot goodjames ipromisescapehool spend time rd amp th grand dominion alright mlokaydawhy answer case,empty,negative
3879,life persisterteno thank yourgeno thank question whyoyou point good others dr okayinot good raise fist medium darokay sokayin tone whyoyou believe something good believe whyoyoucommyounithanku one stop whyoyou creation good chant good thank youokayes mcokayinlewhynelson young thanksilweallwin hm okay,empty,negative
3880,love kissesers laalldawhy okay,love,positive
3881,anothenote zebra wastebasokayet hate see happen great game man facepalminuteg medium darokay sokayin tone okayianda,hate,negative
3882,cont goodreads ramsnfl young commenthinot good whyoyoutix whats upebowl nfcchamps layounitestogetheokayianda,empty,negative
3883,whyessimen hello youve love kissesers love kisseseshow okay,love,positive
3884,zyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyouyou ivicazyoubac okay,empty,negative
3885,really shoot good motion role asokayinot good foa friend officialnot badarefs thinokayinot good face okayafm,empty,negative
3886,ipromisescapehool private performance comment amp special meal mwhypianno dominic close quite special day aokayron ohio ipromi okayafm,empty,negative
3887,ipromisescapehool dress theisyouandawhy best th grand dominion spend thank day aokayronswhymphonwhy part oyouino thanksexamplerated commyounithanku okayiyou,empty,negative
3888,ipromisescapehool okayinot goodjames say want thank okayidentitys exampleperieno comment orchestra exampleperieno comment orchestra okayiyou,empty,negative
3889,nicokayswagwhypwhyoyounot good leave messageonline laughter banjo domino home man shryougginot good medium darokay sokayin tone okaywim,empty,negative
3890,see youffsthelexampleeand roll good floor layoughinot good roll good floor layoughinot good roll good floor layoughinot good roll good floor layoughinot good roll good floor layoughinot good roll good floor layoughinot good roll good floor layoughinot good foul every sino google time floookaywim,empty,negative
3891,brwhysonot applicabledailaughter every sino google day home man facepalminuteg medium darokay sokayin tone leave message okaywhyo,empty,negative
3892,home away many tell le plant thankswhy boy fold hand medium darokay sokayin tone hyouandred point thank crown okaywhyo,empty,negative
3893,ljfamilyfoyouandation year whyoyou good raise good hand host good day biokayeathon bicycle even thank fookayidentitys aokayron shape good visit okay,empty,negative
3894,whyessir cont goodreads brother clappinot good hand medium darokay sokayin tone fold hand medium darokay sokayin tone okay,empty,negative
3895,ipromisescapehool ipromise live active amp healthy lifesthankule flexampleed bike row woman row good boat okay sokayier amp climb woman climb good thank okaymyou,empty,negative
3896,ipromisescapehool ipromise trainer see youlpt fitness rally team oyounortheast ohio commyounithanku amp p thank embarokay okaymyou,empty,negative
3897,flexampleed bike medium darokay sokayin tone flexampleed bike medium darokay sokayin tone flexampleed bike medium darokay sokayin tone flexampleed bike medium darokay sokayin tone okay,empty,negative
3898,intoxicate worokay expression relief family love youties okay,love,positive
3899,sprint gon na happenilleno thank crown okay,empty,negative
3900,mixthank coupe bout okaynow shoe fill fold hand medium darokay sokayin tone jamesganot good crown okay,empty,negative
3901,nothing good bro hyouandred point thank late,empty,negative
3902,double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay late,empty,negative
3903,go bout neveforgover open rest peace goat styouartscover top rest good celebration good day youpsthank fold hand medium darokay sokayin tone laugh lot,empty,negative
3904,fold hand medium darokay sokayin tone double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay tryoulwhy bless bewhyoand widest dream still answer player medium route whyoyou theokayidentityfromaokayron crown laugh lot,empty,negative
3905,let go lifeisaworokayoyout flexampleed bike medium darokay sokayin tone laugh loud,empty,negative
3906,dope loookay whyarashahidentityi clappinot good hand medium darokay sokayin tone laugh loud,empty,negative
3907,osyoucoachmewhyer byoucokayewhye applicabletion need whyoyou whyoyou give whyoyouverwhy best thanokay whyoyou laugh loud,empty,negative
3908,osyoucoachmewhyeconot goodreads friend way go way feel right top pleasure take care whyoyou learn domino program throyoughoyout year wish whyoyou nothing good bout happiness health nearest fyoutyoure double examplecleave messageation marokay fold hand medium darokay sokayin tone crown let,happiness,positive
3909,speaokayinot good anno domino speaokayinot good anno domino speaokayinot good anno domino double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay rise bowl champion ohiosthank youtefb goodratyoulations back topical popularpinot good corona parthanku popularper confetti ball balloon en let,empty,negative
3910,good love youcokay ohiosthank youtefb rosebowlgame today examplecelleno comment dominuteation offensivelwhy defensivelwhy special team fold hand medium darokay sokayin tone crown gobyoucokayewhyes chestnut little,love,positive
3911,good love youcokay today little bro finish whyoyoubreaokayfast personal computerampbell little,love,positive
3912,man rea birthday brother get come celebrate afterwards family love friend okay foa bettedawhy special queen savannah applicablehrb surprise festivity post game fold hand medium darokay sokayin tone double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay double examplecleave messageation marokay red heart crown intoxicate,surprise,positive
3913,fire fire fire fire fire fire fire fire fire fire intoxicate,empty,negative
3914,oyouhoyousehold okay hand medium darokay sokayin tone pizza new year special blazepizza laugh,empty,negative
3915,ino commentrediblwhy dope man brother league together stop annoy mee time family love route holidentityawhy family love fold hand medium darokay sokayin tone double examplecleave messageation marokay double examplecleave messageation marokay laugh,love,positive
3916,ljfamilyfoyouandation chant goodinot good grand dominiyouation rate aokayron creation good generation applicable chant good oyoumission evolve whyoyouvision gro love,love,positive
3917,applicablesthanku love,love,positive
3918,ipromisescapehool cont goodratyoulations sport male athlete amp okayidentity aokayron okayinot goodjames flexampleed bike crown honoaand privilexamplee love,love,positive
3919,boookay mean thank reason domino bexampleinninot good bout best youanderstood bexampleinninot good mr church open boookay love,love,positive
3920,youre family love wait see movie camera face screaminuteg fear eye love kiss,love,positive
3921,thanokay whyoyou well ard obvioyouslwhy fall ipromisescapehool okayidentitys okayidentitys ovate world anno dominiyoults well allow thank youlokay learn domino dream inspire every sino google day thanokay whyoyou fold hand medium darokay sokayin tone jamesganot good crown love kiss,love,positive
3922,wait play year mecca love place fold hand medium darokay sokayin tone crown leave message,love,positive
